distance,azimuth,elevation
414.2784,44.4273,46.3990
414.3766,44.4564,46.3854
414.1823,44.4002,46.4133
414.1388,44.4286,46.3774
414.4147,44.4289,46.4172
413.7813,44.5702,46.4716
413.8750,44.5978,46.4559
413.6902,44.5405,46.4853
413.6413,44.5734,46.4513
413.9282,44.5728,46.4896
413.2835,44.7129,46.5420
413.3898,44.7433,46.5272
413.1954,44.6834,46.5574
413.1539,44.7113,46.5231
413.4320,44.7119,46.5614
412.7996,44.8557,46.6135
412.8986,44.8845,46.5988
412.6980,44.8269,46.6290
412.6521,44.8585,46.5946
412.9388,44.8583,46.6330
412.3215,44.9999,46.6856
412.4088,45.0271,46.6709
412.2095,44.9728,46.7002
412.1498,44.9996,46.6674
412.4602,44.9977,46.7061
412.3099,44.9993,46.6859
412.2108,44.9709,46.7007
412.4150,45.0279,46.6719
412.2117,45.0263,46.7005
412.4137,44.9709,46.6721
411.5789,44.9984,46.5900
411.4929,44.9707,46.6050
411.6763,45.0305,46.5749
411.4831,45.0307,46.6044
411.6867,44.9712,46.5759
410.8515,44.9985,46.4938
410.7540,44.9720,46.5069
410.9519,45.0298,46.4794
410.7564,45.0282,46.5102
410.9515,44.9707,46.4815
410.1292,44.9995,46.3970
410.0233,44.9725,46.4129
410.2231,45.0289,46.3844
410.0228,45.0285,46.4120
410.2336,44.9720,46.3829
409.4026,45.0001,46.3018
409.3047,44.9714,46.3140
409.4931,45.0283,46.2871
409.3072,45.0276,46.3142
409.4989,44.9718,46.2881
408.6730,44.9998,46.2043
408.5848,44.9702,46.2177
408.7869,45.0292,46.1891
408.5774,45.0297,46.2163
408.7600,44.9715,46.1895
407.9501,45.0025,46.1061
407.8500,44.9689,46.1202
408.0480,45.0301,46.0930
407.8566,45.0291,46.1201
408.0559,44.9714,46.0902
407.2229,45.0007,46.0083
407.1281,44.9730,46.0233
407.3269,45.0296,45.9921
407.1318,45.0279,46.0216
407.3261,44.9706,45.9930
406.4999,45.0013,45.9102
406.4078,44.9732,45.9243
406.6066,45.0271,45.8962
406.4072,45.0295,45.9242
406.6105,44.9721,45.8962
405.7827,45.0011,45.8102
405.6929,44.9715,45.8255
405.8903,45.0309,45.7976
405.6800,45.0292,45.8267
405.8874,44.9717,45.7982
405.0566,44.9992,45.7129
404.9748,44.9693,45.7268
405.1629,45.0290,45.6979
404.9695,45.0297,45.7284
405.1566,44.9727,45.6979
404.3530,45.0001,45.6139
404.2459,44.9730,45.6267
404.4477,45.0282,45.5995
404.2480,45.0272,45.6282
404.4529,44.9698,45.5997
403.6315,45.0001,45.5122
403.5371,44.9707,45.5263
403.7344,45.0300,45.4992
403.5371,45.0280,45.5285
403.7381,44.9725,45.4995
402.9150,44.9989,45.4140
402.8217,44.9736,45.4277
403.0190,45.0284,45.3973
402.8308,45.0274,45.4281
403.0203,44.9718,45.3996
402.1936,45.0003,45.3132
402.1124,44.9697,45.3283
402.3068,45.0278,45.2992
402.1123,45.0295,45.3280
402.3106,44.9719,45.2976
401.4992,44.9987,45.2132
401.3809,44.9708,45.2273
401.5899,45.0263,45.1980
401.3866,45.0282,45.2282
401.5928,44.9725,45.1974
400.7669,45.0007,45.1116
400.6811,44.9729,45.1261
400.8802,45.0281,45.0991
400.6879,45.0280,45.1266
400.8750,44.9716,45.0988
400.0752,45.0021,45.0109
399.9646,44.9712,45.0243
400.1787,45.0275,44.9953
399.9699,45.0290,45.0259
400.1741,44.9714,44.9955
399.3663,45.0019,44.9097
399.2644,44.9703,44.9213
399.4653,45.0273,44.8938
399.2559,45.0288,44.9234
399.4717,44.9717,44.8945
398.6570,44.9997,44.8078
398.5534,44.9714,44.8227
398.7509,45.0285,44.7921
398.5588,45.0292,44.8195
398.7486,44.9708,44.7925
397.9502,45.0009,44.7050
397.8545,44.9713,44.7176
398.0460,45.0281,44.6906
397.8599,45.0281,44.7181
398.0473,44.9726,44.6897
397.2468,44.9990,44.6002
397.1446,44.9732,44.6159
397.3466,45.0279,44.5860
397.1435,45.0281,44.6147
397.3551,44.9713,44.5861
396.5377,44.9990,44.4976
396.4324,44.9716,44.5132
396.6384,45.0279,44.4848
396.4430,45.0279,44.5110
396.6420,44.9702,44.4825
395.8511,45.0002,44.3938
395.7437,44.9715,44.4076
395.9461,45.0272,44.3800
395.7410,45.0275,44.4078
395.9285,44.9708,44.3806
395.1363,44.9981,44.2900
395.0447,44.9703,44.3046
395.2257,45.0294,44.2761
395.0277,45.0294,44.3050
395.2301,44.9719,44.2757
394.4290,45.0024,44.1848
394.3239,44.9717,44.2002
394.5359,45.0282,44.1734
394.3273,45.0267,44.1994
394.5322,44.9733,44.1717
393.7334,45.0000,44.0826
393.6221,44.9719,44.0952
393.8485,45.0281,44.0665
393.6391,45.0267,44.0964
393.8371,44.9718,44.0652
393.0493,45.0008,43.9766
392.9389,44.9717,43.9903
393.1406,45.0268,43.9620
392.9337,45.0263,43.9895
393.1454,44.9719,43.9626
392.3456,44.9992,43.8689
392.2444,44.9701,43.8860
392.4595,45.0287,43.8562
392.2384,45.0301,43.8839
392.4359,44.9715,43.8558
391.6530,45.0003,43.7645
391.5481,44.9711,43.7804
391.7473,45.0299,43.7501
391.5437,45.0302,43.7778
391.7494,44.9706,43.7489
390.9518,44.9990,43.6583
390.8486,44.9697,43.6731
391.0535,45.0285,43.6447
390.8538,45.0269,43.6739
391.0565,44.9691,43.6443
390.2672,44.9987,43.5533
390.1578,44.9716,43.5682
390.3625,45.0297,43.5373
390.1544,45.0303,43.5664
390.3617,44.9702,43.5379
389.5683,45.0020,43.4447
389.4629,44.9689,43.4585
389.6830,45.0291,43.4306
389.4749,45.0266,43.4598
389.6756,44.9710,43.4324
388.8963,44.9993,43.3379
388.7762,44.9722,43.3521
388.9823,45.0288,43.3249
388.7796,45.0281,43.3514
388.9856,44.9723,43.3215
388.1909,44.9978,43.2289
388.1037,44.9706,43.2446
388.3020,45.0302,43.2172
388.0930,45.0304,43.2453
388.3044,44.9730,43.2158
387.5039,45.0026,43.1214
387.4060,44.9731,43.1356
387.5988,45.0289,43.1077
387.3986,45.0285,43.1375
387.6175,44.9698,43.1085
386.8166,45.0023,43.0127
386.7228,44.9717,43.0267
386.9309,45.0311,42.9997
386.7249,45.0282,43.0265
386.9215,44.9701,42.9995
386.1273,45.0002,42.9043
386.0429,44.9725,42.9182
386.2488,45.0293,42.8900
386.0283,45.0297,42.9181
386.2476,44.9696,42.8903
385.4559,44.9990,42.7967
385.3614,44.9733,42.8102
385.5619,45.0296,42.7799
385.3536,45.0275,42.8103
385.5664,44.9703,42.7823
384.7829,44.9987,42.6867
384.6727,44.9741,42.7001
384.8864,45.0277,42.6704
384.6723,45.0283,42.6995
384.8917,44.9724,42.6714
384.0921,44.9996,42.5766
383.9776,44.9712,42.5902
384.2004,45.0276,42.5614
383.9894,45.0270,42.5896
384.2086,44.9708,42.5619
383.4203,44.9988,42.4663
383.3154,44.9692,42.4801
383.5260,45.0296,42.4517
383.3177,45.0278,42.4807
383.5122,44.9705,42.4513
382.7422,44.9981,42.3547
382.6491,44.9719,42.3682
382.8490,45.0284,42.3387
382.6357,45.0277,42.3685
382.8483,44.9731,42.3403
382.0777,45.0014,42.2438
381.9556,44.9702,42.2570
382.1656,45.0297,42.2289
381.9706,45.0287,42.2561
382.1746,44.9710,42.2276
381.3885,45.0013,42.1326
381.2916,44.9722,42.1467
381.5016,45.0310,42.1177
381.2932,45.0307,42.1461
381.4945,44.9731,42.1176
380.7244,44.9995,42.0212
380.6129,44.9716,42.0347
380.8287,45.0283,42.0052
380.6211,45.0293,42.0337
380.8263,44.9713,42.0038
380.0542,45.0012,41.9074
379.9412,44.9712,41.9219
380.1535,45.0285,41.8951
379.9444,45.0308,41.9211
380.1578,44.9718,41.8921
379.3859,45.0002,41.7947
379.2843,44.9699,41.8092
379.4975,45.0285,41.7802
379.2665,45.0290,41.8085
379.4920,44.9728,41.7811
378.7189,45.0005,41.6803
378.6100,44.9711,41.6950
378.8090,45.0281,41.6678
378.6175,45.0291,41.6961
378.8099,44.9734,41.6663
378.0428,44.9996,41.5699
377.9362,44.9710,41.5825
378.1607,45.0285,41.5530
377.9450,45.0281,41.5824
378.1491,44.9695,41.5524
377.3711,44.9996,41.4540
377.2863,44.9724,41.4686
377.4840,45.0303,41.4396
377.2745,45.0311,41.4676
377.4796,44.9724,41.4389
376.7218,45.0018,41.3410
376.6136,44.9710,41.3521
376.8186,45.0274,41.3245
376.6086,45.0283,41.3558
376.8250,44.9714,41.3244
376.0676,45.0003,41.2240
375.9411,44.9717,41.2400
376.1516,45.0277,41.2105
375.9471,45.0278,41.2375
376.1569,44.9727,41.2104
375.3961,45.0008,41.1103
375.2864,44.9719,41.1221
375.4977,45.0285,41.0978
375.2818,45.0284,41.1239
375.5048,44.9707,41.0948
374.7327,45.0021,40.9934
374.6194,44.9721,41.0076
374.8475,45.0294,40.9806
374.6181,45.0285,41.0083
374.8484,44.9709,40.9809
374.0761,45.0011,40.8766
373.9662,44.9706,40.8913
374.1940,45.0292,40.8642
373.9661,45.0295,40.8911
374.1721,44.9716,40.8642
373.4255,44.9989,40.7608
373.3049,44.9718,40.7757
373.5243,45.0293,40.7478
373.3093,45.0265,40.7751
373.5287,44.9725,40.7476
372.7693,45.0001,40.6466
372.6692,44.9722,40.6583
372.8760,45.0284,40.6307
372.6682,45.0299,40.6590
372.8900,44.9713,40.6304
372.1251,44.9992,40.5268
372.0108,44.9700,40.5410
372.2325,45.0276,40.5139
372.0051,45.0292,40.5434
372.2294,44.9719,40.5122
371.4688,44.9986,40.4106
371.3634,44.9707,40.4245
371.5724,45.0279,40.3964
371.3572,45.0294,40.4243
371.5801,44.9711,40.3964
370.8209,45.0000,40.2920
370.7023,44.9697,40.3059
370.9223,45.0264,40.2772
370.7037,45.0282,40.3055
370.9289,44.9719,40.2769
370.1695,45.0016,40.1744
370.0507,44.9723,40.1882
370.2810,45.0283,40.1577
370.0631,45.0294,40.1878
370.2697,44.9713,40.1602
369.5298,44.9998,40.0551
369.4134,44.9710,40.0687
369.6311,45.0295,40.0391
369.4085,45.0295,40.0685
369.6278,44.9722,40.0422
368.8689,44.9986,39.9356
368.7708,44.9732,39.9497
368.9741,45.0303,39.9206
368.7645,45.0294,39.9488
368.9925,44.9707,39.9207
368.2413,45.0009,39.8152
368.1284,44.9711,39.8288
368.3432,45.0303,39.8029
368.1193,45.0296,39.8302
368.3447,44.9716,39.8012
367.5873,44.9994,39.6954
367.4721,44.9716,39.7090
367.6931,45.0296,39.6815
367.4730,45.0290,39.7099
367.6983,44.9730,39.6797
366.9524,44.9988,39.5742
366.8349,44.9705,39.5885
367.0737,45.0286,39.5610
366.8416,45.0289,39.5889
367.0496,44.9728,39.5602
366.3040,44.9998,39.4551
366.2177,44.9718,39.4680
366.4162,45.0302,39.4388
366.1895,45.0290,39.4685
366.4129,44.9708,39.4397
365.6781,45.0005,39.3337
365.5664,44.9719,39.3459
365.7774,45.0301,39.3183
365.5591,45.0277,39.3476
365.7954,44.9712,39.3181
365.0411,44.9990,39.2110
364.9295,44.9691,39.2242
365.1399,45.0293,39.1973
364.9335,45.0275,39.2261
365.1414,44.9708,39.1970
364.4019,44.9996,39.0888
364.2984,44.9721,39.1021
364.5201,45.0274,39.0755
364.2919,45.0277,39.1021
364.5099,44.9703,39.0742
363.7743,44.9996,38.9673
363.6726,44.9735,38.9805
363.8809,45.0299,38.9505
363.6600,45.0301,38.9793
363.8873,44.9724,38.9518
363.1458,44.9991,38.8426
363.0433,44.9727,38.8569
363.2522,45.0304,38.8282
363.0274,45.0287,38.8581
363.2494,44.9704,38.8277
362.5115,44.9997,38.7185
362.4119,44.9720,38.7345
362.6222,45.0286,38.7055
362.4017,45.0260,38.7324
362.6329,44.9728,38.7064
361.8981,45.0010,38.5959
361.7869,44.9738,38.6103
362.0045,45.0289,38.5800
361.7803,45.0286,38.6094
361.9895,44.9701,38.5811
361.2635,44.9991,38.4704
361.1431,44.9714,38.4855
361.3719,45.0282,38.4561
361.1471,45.0295,38.4852
361.3732,44.9712,38.4563
360.6526,45.0002,38.3456
360.5345,44.9720,38.3610
360.7490,45.0308,38.3318
360.5268,45.0291,38.3613
360.7426,44.9714,38.3335
360.0166,45.0026,38.2205
359.9099,44.9714,38.2329
360.1313,45.0303,38.2070
359.9044,45.0284,38.2362
360.1288,44.9708,38.2074
359.3920,44.9991,38.0942
359.2853,44.9713,38.1089
359.5126,45.0286,38.0806
359.2850,45.0278,38.1095
359.5049,44.9710,38.0806
358.7794,45.0010,37.9678
358.6673,44.9725,37.9841
358.8907,45.0279,37.9559
358.6749,45.0276,37.9841
358.8898,44.9715,37.9550
358.1671,44.9979,37.8434
358.0451,44.9734,37.8557
358.2853,45.0275,37.8292
358.0622,45.0275,37.8561
358.2713,44.9690,37.8279
357.5358,45.0000,37.7157
357.4370,44.9721,37.7316
357.6635,45.0304,37.7009
357.4408,45.0279,37.7309
357.6598,44.9718,37.7005
356.9340,44.9994,37.5883
356.8291,44.9711,37.6011
357.0476,45.0274,37.5736
356.8241,45.0284,37.6032
357.0415,44.9719,37.5743
356.3330,45.0020,37.4611
356.2150,44.9727,37.4735
356.4358,45.0279,37.4456
356.2150,45.0286,37.4761
356.4415,44.9715,37.4467
355.7213,45.0010,37.3313
355.6036,44.9716,37.3442
355.8293,45.0294,37.3196
355.6144,45.0277,37.3463
355.8226,44.9699,37.3176
355.1067,45.0015,37.2045
354.9953,44.9690,37.2175
355.2194,45.0272,37.1898
354.9997,45.0286,37.2173
355.2196,44.9729,37.1884
354.4999,45.0004,37.0750
354.3954,44.9727,37.0872
354.6139,45.0283,37.0594
354.3879,45.0274,37.0894
354.6268,44.9719,37.0611
353.8918,45.0007,36.9448
353.7832,44.9692,36.9575
354.0211,45.0297,36.9306
353.7897,45.0282,36.9581
354.0192,44.9695,36.9317
353.3043,45.0016,36.8157
353.1793,44.9709,36.8288
353.3984,45.0286,36.8005
353.1844,45.0295,36.8287
353.4153,44.9712,36.8013
352.6998,45.0002,36.6826
352.5804,44.9722,36.6975
352.8140,45.0300,36.6719
352.5850,45.0281,36.6989
352.8068,44.9722,36.6710
352.0889,44.9996,36.5524
351.9852,44.9708,36.5679
352.2199,45.0273,36.5401
351.9853,45.0280,36.5651
352.2136,44.9724,36.5411
351.5027,44.9982,36.4220
351.3862,44.9695,36.4363
351.6131,45.0285,36.4072
351.3899,45.0284,36.4373
351.6131,44.9726,36.4089
350.9054,45.0018,36.2889
350.7907,44.9696,36.3030
351.0266,45.0268,36.2766
350.7992,45.0299,36.3044
351.0110,44.9713,36.2770
350.3227,44.9994,36.1585
350.2062,44.9709,36.1714
350.4302,45.0267,36.1451
350.2031,45.0289,36.1720
350.4295,44.9711,36.1445
349.7215,44.9976,36.0248
349.6068,44.9693,36.0387
349.8416,45.0293,36.0095
349.6103,45.0289,36.0371
349.8427,44.9707,36.0108
349.1347,45.0017,35.8919
349.0287,44.9710,35.9043
349.2476,45.0265,35.8781
349.0250,45.0283,35.9063
349.2507,44.9727,35.8771
348.5398,45.0008,35.7581
348.4309,44.9714,35.7733
348.6558,45.0299,35.7440
348.4199,45.0281,35.7719
348.6755,44.9712,35.7444
347.9638,45.0016,35.6237
347.8476,44.9713,35.6370
348.0780,45.0293,35.6098
347.8415,45.0293,35.6378
348.0681,44.9708,35.6097
347.3782,44.9993,35.4896
347.2690,44.9707,35.5024
347.4873,45.0292,35.4767
347.2652,45.0304,35.5026
347.4914,44.9702,35.4754
346.7939,44.9974,35.3543
346.6844,44.9721,35.3673
346.9061,45.0281,35.3408
346.6833,45.0291,35.3689
346.9154,44.9717,35.3393
346.2108,44.9991,35.2193
346.1025,44.9703,35.2339
346.3357,45.0281,35.2061
346.1035,45.0272,35.2325
346.3344,44.9726,35.2069
345.6440,44.9990,35.0845
345.5283,44.9723,35.0968
345.7605,45.0287,35.0701
345.5155,45.0277,35.0959
345.7467,44.9712,35.0712
345.0690,45.0015,34.9483
344.9437,44.9712,34.9595
345.1870,45.0280,34.9346
344.9430,45.0292,34.9614
345.1717,44.9702,34.9332
344.4958,45.0018,34.8105
344.3814,44.9718,34.8229
344.5953,45.0288,34.7967
344.3871,45.0287,34.8236
344.6068,44.9725,34.7958
343.9238,44.9999,34.6740
343.8001,44.9727,34.6873
344.0379,45.0306,34.6603
343.8025,45.0295,34.6875
344.0447,44.9701,34.6598
343.3422,45.0010,34.5354
343.2295,44.9699,34.5497
343.4663,45.0281,34.5220
343.2419,45.0287,34.5477
343.4743,44.9710,34.5216
342.7816,45.0023,34.3977
342.6544,44.9710,34.4103
342.8929,45.0294,34.3826
342.6673,45.0294,34.4104
342.8997,44.9714,34.3822
342.2122,44.9995,34.2591
342.0961,44.9715,34.2708
342.3389,45.0286,34.2450
342.1008,45.0278,34.2703
342.3375,44.9724,34.2454
341.6550,44.9989,34.1194
341.5446,44.9722,34.1334
341.7705,45.0281,34.1047
341.5440,45.0281,34.1318
341.7651,44.9725,34.1059
341.0861,44.9976,33.9795
340.9739,44.9699,33.9942
341.2105,45.0293,33.9677
340.9663,45.0295,33.9924
341.2086,44.9720,33.9673
340.5149,44.9998,33.8398
340.4142,44.9702,33.8532
340.6462,45.0276,33.8274
340.4190,45.0300,33.8544
340.6459,44.9729,33.8256
339.9652,45.0008,33.6999
339.8625,44.9706,33.7118
340.0924,45.0276,33.6859
339.8551,45.0293,33.7131
340.0880,44.9700,33.6867
339.4058,45.0013,33.5580
339.2950,44.9696,33.5710
339.5320,45.0297,33.5472
339.2997,45.0284,33.5734
339.5250,44.9715,33.5454
338.8578,44.9995,33.4159
338.7466,44.9723,33.4293
338.9803,45.0286,33.4023
338.7421,45.0310,33.4301
338.9741,44.9722,33.4048
338.3153,44.9987,33.2767
338.1864,44.9715,33.2874
338.4311,45.0311,33.2623
338.1956,45.0275,33.2875
338.4332,44.9724,33.2617
337.7673,45.0014,33.1332
337.6480,44.9697,33.1473
337.8890,45.0294,33.1191
337.6412,45.0279,33.1482
337.8753,44.9709,33.1197
337.2174,44.9987,32.9906
337.0899,44.9713,33.0026
337.3380,45.0289,32.9774
337.0963,45.0260,33.0038
337.3268,44.9700,32.9774
336.6746,45.0011,32.8468
336.5371,44.9720,32.8599
336.7829,45.0281,32.8351
336.5500,45.0287,32.8601
336.7756,44.9713,32.8335
336.1279,45.0003,32.7036
336.0040,44.9698,32.7160
336.2365,45.0277,32.6897
336.0012,45.0287,32.7151
336.2558,44.9707,32.6901
335.5952,45.0015,32.5599
335.4590,44.9727,32.5719
335.6949,45.0302,32.5459
335.4654,45.0309,32.5730
335.6931,44.9710,32.5466
335.0438,45.0005,32.4141
334.9241,44.9714,32.4276
335.1669,45.0264,32.4028
334.9290,45.0284,32.4270
335.1690,44.9695,32.4031
334.5063,44.9994,32.2685
334.3799,44.9712,32.2825
334.6325,45.0286,32.2546
334.3839,45.0296,32.2820
334.6287,44.9729,32.2563
333.9798,44.9995,32.1243
333.8654,44.9719,32.1365
334.0933,45.0283,32.1095
333.8517,45.0283,32.1387
334.0887,44.9711,32.1099
333.4449,45.0012,31.9776
333.3231,44.9706,31.9897
333.5578,45.0296,31.9657
333.3233,45.0295,31.9899
333.5676,44.9703,31.9661
332.9011,45.0009,31.8307
332.7996,44.9719,31.8429
333.0413,45.0285,31.8187
332.7855,45.0304,31.8434
333.0248,44.9711,31.8194
332.3913,44.9992,31.6843
332.2627,44.9692,31.6980
332.5041,45.0275,31.6722
332.2546,45.0291,31.6969
332.5008,44.9708,31.6704
331.8476,45.0004,31.5374
331.7345,44.9699,31.5493
331.9723,45.0303,31.5237
331.7323,45.0295,31.5494
331.9844,44.9700,31.5245
331.3439,45.0010,31.3894
331.2145,44.9721,31.4030
331.4546,45.0272,31.3757
331.2074,45.0286,31.4021
331.4607,44.9699,31.3764
330.8072,45.0000,31.2401
330.6813,44.9706,31.2533
330.9359,45.0304,31.2275
330.6894,45.0291,31.2545
330.9363,44.9728,31.2282
330.2900,45.0010,31.0934
330.1691,44.9694,31.1033
330.4007,45.0284,31.0793
330.1790,45.0286,31.1049
330.4124,44.9708,31.0807
329.7788,44.9989,30.9445
329.6548,44.9719,30.9544
329.8907,45.0288,30.9318
329.6640,45.0287,30.9555
329.8939,44.9709,30.9311
329.2712,45.0005,30.7931
329.1327,44.9701,30.8045
329.3872,45.0292,30.7800
329.1386,45.0288,30.8072
329.3731,44.9708,30.7810
328.7476,44.9988,30.6422
328.6279,44.9697,30.6565
328.8682,45.0283,30.6298
328.6345,45.0265,30.6564
328.8683,44.9710,30.6316
328.2400,45.0003,30.4926
328.1180,44.9727,30.5064
328.3576,45.0279,30.4782
328.1287,45.0281,30.5050
328.3638,44.9720,30.4792
327.7290,45.0014,30.3412
327.6109,44.9699,30.3547
327.8537,45.0286,30.3297
327.6121,45.0278,30.3539
327.8424,44.9717,30.3278
327.2241,44.9983,30.1885
327.0966,44.9696,30.2009
327.3539,45.0300,30.1774
327.0982,45.0301,30.2005
327.3417,44.9713,30.1771
326.7244,44.9999,30.0382
326.5919,44.9710,30.0506
326.8434,45.0298,30.0262
326.5855,45.0285,30.0500
326.8411,44.9732,30.0252
326.2291,45.0006,29.8835
326.0956,44.9711,29.8966
326.3463,45.0280,29.8707
326.1048,45.0273,29.8971
326.3371,44.9721,29.8735
325.7143,44.9996,29.7333
325.6079,44.9718,29.7431
325.8390,45.0276,29.7203
325.6092,45.0272,29.7449
325.8439,44.9724,29.7210
325.2216,44.9997,29.5795
325.0892,44.9717,29.5902
325.3468,45.0280,29.5676
325.1050,45.0282,29.5913
325.3437,44.9710,29.5673
324.7317,44.9985,29.4256
324.6030,44.9722,29.4361
324.8508,45.0311,29.4116
324.6077,45.0268,29.4376
324.8624,44.9712,29.4128
324.2430,44.9972,29.2708
324.1147,44.9710,29.2804
324.3633,45.0274,29.2579
324.1219,45.0284,29.2834
324.3647,44.9712,29.2564
323.7568,45.0004,29.1140
323.6361,44.9721,29.1276
323.8869,45.0292,29.1033
323.6205,45.0292,29.1262
323.8710,44.9717,29.1026
323.2580,44.9996,28.9581
323.1409,44.9716,28.9697
323.3838,45.0280,28.9472
323.1401,45.0292,28.9715
323.3802,44.9724,28.9466
322.7729,44.9995,28.8028
322.6510,44.9714,28.8157
322.8959,45.0275,28.7910
322.6650,45.0272,28.8169
322.9088,44.9716,28.7911
322.2921,44.9981,28.6478
322.1662,44.9693,28.6583
322.4184,45.0281,28.6343
322.1830,45.0285,28.6596
322.4308,44.9715,28.6360
321.8124,44.9998,28.4929
321.6887,44.9708,28.5021
321.9381,45.0290,28.4773
321.6913,45.0281,28.5048
321.9408,44.9739,28.4782
321.3364,45.0022,28.3338
321.2202,44.9728,28.3453
321.4610,45.0288,28.3219
321.2227,45.0304,28.3462
321.4617,44.9736,28.3206
320.8555,45.0013,28.1756
320.7388,44.9713,28.1878
320.9939,45.0281,28.1631
320.7363,45.0282,28.1898
320.9939,44.9692,28.1646
320.3965,44.9997,28.0166
320.2673,44.9726,28.0296
320.5226,45.0294,28.0069
320.2631,45.0300,28.0309
320.5187,44.9730,28.0058
319.9276,44.9996,27.8585
319.8020,44.9703,27.8712
320.0528,45.0283,27.8467
319.8003,45.0304,27.8703
320.0418,44.9715,27.8490
319.4540,45.0022,27.6986
319.3218,44.9718,27.7117
319.5868,45.0277,27.6872
319.3206,45.0298,27.7112
319.5735,44.9726,27.6882
318.9952,44.9995,27.5417
318.8614,44.9733,27.5519
319.1257,45.0289,27.5285
318.8628,45.0269,27.5527
319.1051,44.9698,27.5278
318.5238,44.9985,27.3812
318.4006,44.9709,27.3937
318.6534,45.0265,27.3686
318.4069,45.0285,27.3924
318.6522,44.9704,27.3668
318.0572,44.9994,27.2209
317.9433,44.9724,27.2319
318.1928,45.0285,27.2097
317.9343,45.0278,27.2305
318.1935,44.9703,27.2099
317.6081,45.0000,27.0571
317.4817,44.9692,27.0692
317.7351,45.0292,27.0472
317.4835,45.0273,27.0694
317.7358,44.9723,27.0480
317.1525,44.9992,26.8962
317.0330,44.9722,26.9074
317.2765,45.0281,26.8881
317.0306,45.0297,26.9097
317.2782,44.9687,26.8855
316.7049,45.0019,26.7357
316.5789,44.9702,26.7477
316.8350,45.0290,26.7234
316.5776,45.0296,26.7451
316.8314,44.9720,26.7235
316.2449,45.0017,26.5731
316.1236,44.9733,26.5851
316.3736,45.0277,26.5620
316.1273,45.0297,26.5839
316.3725,44.9716,26.5617
315.7956,45.0004,26.4096
315.6826,44.9717,26.4196
315.9158,45.0288,26.3983
315.6755,45.0309,26.4221
315.9285,44.9704,26.3976
315.3511,44.9994,26.2479
315.2314,44.9708,26.2571
315.4812,45.0278,26.2357
315.2358,45.0284,26.2586
315.4770,44.9708,26.2345
314.9071,45.0002,26.0840
314.7961,44.9707,26.0950
315.0409,45.0288,26.0709
314.7876,45.0275,26.0933
315.0491,44.9727,26.0717
314.4782,44.9994,25.9172
314.3595,44.9717,25.9300
314.6100,45.0283,25.9071
314.3517,45.0292,25.9291
314.6074,44.9698,25.9084
314.0396,44.9988,25.7547
313.9087,44.9710,25.7671
314.1676,45.0262,25.7448
313.9201,45.0293,25.7662
314.1620,44.9732,25.7418
313.6052,44.9983,25.5886
313.4699,44.9714,25.6015
313.7315,45.0280,25.5763
313.4812,45.0274,25.5995
313.7298,44.9712,25.5795
313.1703,45.0014,25.4239
313.0354,44.9707,25.4342
313.3083,45.0293,25.4131
313.0395,45.0309,25.4336
313.2978,44.9721,25.4133
312.7442,44.9978,25.2581
312.6058,44.9708,25.2688
312.8699,45.0295,25.2458
312.6089,45.0291,25.2708
312.8696,44.9715,25.2450
312.3130,45.0016,25.0929
312.1864,44.9707,25.1007
312.4498,45.0289,25.0778
312.1797,45.0290,25.1039
312.4352,44.9722,25.0811
311.9010,45.0004,24.9233
311.7640,44.9694,24.9364
312.0173,45.0278,24.9128
311.7579,45.0285,24.9349
312.0231,44.9725,24.9146
311.4731,45.0012,24.7558
311.3412,44.9736,24.7691
311.5976,45.0281,24.7473
311.3469,45.0303,24.7684
311.5980,44.9713,24.7476
311.0512,44.9996,24.5882
310.9265,44.9705,24.6001
311.1890,45.0276,24.5791
310.9165,45.0298,24.6012
311.1876,44.9722,24.5789
310.6342,44.9989,24.4228
310.5065,44.9717,24.4315
310.7619,45.0297,24.4114
310.5040,45.0307,24.4327
310.7657,44.9711,24.4080
310.2304,44.9994,24.2527
310.0916,44.9737,24.2621
310.3493,45.0291,24.2415
310.0974,45.0270,24.2630
310.3449,44.9711,24.2405
309.8114,45.0008,24.0842
309.6711,44.9714,24.0939
309.9348,45.0279,24.0734
309.6718,45.0276,24.0928
309.9402,44.9733,24.0731
309.4132,44.9999,23.9123
309.2706,44.9717,23.9248
309.5368,45.0288,23.9035
309.2684,45.0312,23.9224
309.5312,44.9715,23.9036
308.9959,44.9992,23.7433
308.8824,44.9712,23.7543
309.1290,45.0279,23.7340
308.8613,45.0287,23.7556
309.1259,44.9701,23.7335
308.5837,45.0001,23.5721
308.4679,44.9731,23.5842
308.7226,45.0278,23.5629
308.4707,45.0287,23.5829
308.7151,44.9724,23.5626
308.1884,45.0013,23.4004
308.0549,44.9711,23.4111
308.3298,45.0279,23.3919
308.0629,45.0303,23.4135
308.3307,44.9714,23.3906
307.7965,44.9996,23.2285
307.6622,44.9715,23.2405
307.9274,45.0310,23.2196
307.6635,45.0307,23.2395
307.9314,44.9706,23.2183
307.4047,45.0008,23.0599
307.2744,44.9692,23.0696
307.5386,45.0299,23.0481
307.2712,45.0309,23.0698
307.5266,44.9706,23.0492
307.0154,45.0025,22.8875
306.8816,44.9695,22.8964
307.1473,45.0276,22.8758
306.8812,45.0294,22.8977
307.1453,44.9724,22.8772
306.6274,45.0010,22.7130
306.4796,44.9720,22.7233
